,Data,TempMaxPrevista,TempMaxINMET,NumDias
220,7/2010,28.148430483870964,28.02903225806452,31
221,8/2010,28.043815699999996,27.399999999999995,30
222,9/2010,28.576317366666665,27.883333333333333,30
223,10/2010,30.049125266666667,30.056666666666665,30
224,11/2010,30.959870533333337,31.299999999999997,30
225,12/2010,31.499762903225808,31.52903225806451,31
226,1/2011,30.689009000000002,30.609677419354835,31
227,2/2011,30.58266160714286,30.714285714285715,28
228,3/2011,31.86617719354838,32.103225806451604,31
229,4/2011,30.02655353571429,30.178571428571438,28
230,5/2011,29.066643206896554,28.820689655172405,29
231,6/2011,28.562552433333337,28.13333333333333,30
232,7/2011,27.617991096774194,27.06451612903226,31
233,8/2011,28.165562967741938,27.367741935483863,31
234,9/2011,28.131921851851857,27.577777777777776,27
235,10/2011,29.413429322580647,29.183870967741928,31
236,11/2011,30.23766936666667,29.956666666666667,30
237,12/2011,30.860251129032257,30.787096774193543,31
238,1/2012,30.405268225806452,29.96451612903226,31
239,2/2012,30.586638758620694,29.82413793103448,29
240,3/2012,30.528040096774195,30.367741935483863,31
241,4/2012,30.335976464285718,30.14285714285714,28
242,5/2012,30.06532556666666,29.986666666666668,30
243,6/2012,28.386267066666672,28.2,30
244,7/2012,27.811248533333334,27.749999999999996,30
245,8/2012,27.783163193548386,27.564516129032267,31
246,9/2012,29.08796062068965,28.25862068965517,29
247,10/2012,29.557119833333335,29.036666666666665,30
248,11/2012,31.394517699999998,31.28666666666667,30
249,12/2012,31.284311612903224,31.11612903225806,31
250,1/2013,31.03834170967742,31.348387096774196,31
251,2/2013,32.03324407142856,31.882142857142856,28
252,3/2013,31.787555580645165,32.10645161290322,31
253,4/2013,30.90827123333333,31.053333333333327,30
254,5/2013,29.40730977419355,29.32903225806452,31
255,6/2013,28.87198426666667,28.846666666666657,30
256,7/2013,27.707248193548388,27.470967741935482,31
257,8/2013,27.83856483870968,27.741935483870964,31
258,9/2013,28.708228633333327,28.546666666666663,30
259,10/2013,29.74643625806452,29.567741935483873,31
260,11/2013,29.776183066666665,29.57333333333333,30
261,12/2013,30.546666741935482,30.983870967741936,31
262,1/2014,30.915779935483865,30.848387096774196,31
263,2/2014,28.876093370370377,30.72962962962963,27
264,3/2014,29.243401032258067,30.867741935483867,31
265,4/2014,28.987658800000005,30.82,30
266,5/2014,29.233305774193546,29.04838709677419,31
267,6/2014,28.92569393333334,28.956666666666663,30
268,7/2014,28.1591634516129,27.880645161290317,31
269,8/2014,28.91496541935484,28.412903225806453,31
270,9/2014,28.86523848275862,29.017241379310345,29
271,10/2014,29.403480032258063,29.267741935483865,31
272,11/2014,30.91448056666666,31.086666666666677,30
273,12/2014,30.960447451612907,30.996774193548386,31
274,1/2015,31.492684935483872,31.39354838709677,31
275,2/2015,30.515685555555553,31.15185185185185,27
276,3/2015,31.360556645161292,31.393548387096764,31
277,4/2015,32.1706819,32.41,30
278,5/2015,30.877330645161283,30.629032258064516,31
279,6/2015,28.8270053,28.399999999999995,30
280,7/2015,28.223135999999993,27.809677419354834,31
281,8/2015,28.77739709677419,27.96451612903226,31
282,9/2015,29.822776899999994,29.263333333333335,30
283,10/2015,30.59304925806452,30.245161290322585,31
284,11/2015,31.726022666666662,31.82999999999999,30
285,12/2015,30.919373870967753,31.100000000000005,31
286,1/2016,30.978323451612905,31.158064516129034,31
287,2/2016,31.169122827586207,31.451724137931038,29
288,3/2016,31.202075,31.035483870967738,31
289,4/2016,30.667440499999998,30.733333333333327,30
290,5/2016,29.750855419354835,29.780645161290323,31
291,6/2016,29.268985499999996,29.27333333333333,30
292,7/2016,28.767153612903225,28.74838709677419,31
293,8/2016,29.345346999999997,29.46774193548387,31
294,9/2016,29.329145066666673,29.50333333333334,30
295,10/2016,31.030708967741944,31.764516129032256,31
296,11/2016,30.88517246666667,31.539999999999996,30
297,12/2016,31.18167538709677,31.858064516129037,31
298,1/2017,31.172593838709677,31.774193548387093,31
299,2/2017,31.2387835,31.639285714285712,28
300,3/2017,31.18229867741936,31.738709677419358,31
301,4/2017,30.432639100000003,30.830000000000002,30
302,5/2017,29.101182903225805,29.17096774193548,31
303,6/2017,28.22394113333333,28.153333333333332,30
304,7/2017,27.124842483870975,26.951612903225808,31
305,8/2017,28.215810967741938,28.11290322580645,31
306,9/2017,28.52611448275862,28.379310344827587,29
307,10/2017,29.72708635483871,29.438709677419347,31
308,11/2017,30.934531800000006,32.02333333333333,30
309,12/2017,31.089437451612902,32.29354838709678,31
