,Data,TempMinPrevista,TempMinINMET,NumDias
219,12/2001,18.808607821428573,18.896428571428572,28
220,1/2002,20.715011161290324,20.93548387096774,31
221,2/2002,19.17485878571428,19.70357142857143,28
222,3/2002,21.915571258064514,22.116129032258062,31
223,4/2002,17.520859066666667,17.6,30
224,5/2002,15.90865377419355,15.970967741935484,31
225,6/2002,11.880294126666666,11.626666666666665,30
226,7/2002,11.191460423333332,11.100000000000001,30
227,8/2002,13.687211,13.290322580645164,31
228,9/2002,11.887828253333334,11.566666666666668,30
229,10/2002,17.70889985483871,17.470967741935482,31
230,11/2002,18.49488393333333,18.29,30
231,12/2002,19.970312354838708,19.793548387096767,31
232,1/2003,20.616265161290325,20.722580645161294,31
233,2/2003,21.705149035714282,21.996428571428574,28
234,3/2003,20.191517038461537,20.373076923076926,26
235,4/2003,16.222750266666665,16.263333333333335,30
236,5/2003,13.560508209677419,13.75806451612903,31
237,6/2003,13.875572706666668,14.053333333333333,30
238,7/2003,11.35326241612903,11.422580645161291,31
239,8/2003,9.830487600000001,9.893548387096773,31
240,9/2003,12.069257246666668,12.153333333333336,30
241,10/2003,15.580024290322582,15.829032258064515,31
242,11/2003,17.324340399999997,17.31,30
243,12/2003,18.437904145161294,18.464516129032262,31
244,1/2004,20.246424096774195,20.496774193548383,31
245,2/2004,19.24973827586207,19.610344827586204,29
246,3/2004,18.37272741935484,18.838709677419356,31
247,4/2004,17.61901786666667,18.176666666666666,30
248,5/2004,12.838711874193551,13.067741935483872,31
249,6/2004,11.950565700000002,12.393333333333336,30
250,7/2004,9.607474748387098,9.71290322580645,31
251,8/2004,11.04722979354839,11.129032258064516,31
252,9/2004,14.87066036666667,14.830000000000004,30
253,10/2004,13.997281241935484,14.06451612903226,31
254,11/2004,16.95822201666667,16.976666666666667,30
255,12/2004,18.480171677419353,18.76774193548387,31
256,1/2005,20.166525451612895,20.654838709677417,31
257,2/2005,19.96061992857143,20.821428571428573,28
258,3/2005,19.245562774193548,19.799999999999997,31
259,4/2005,16.51845248333333,16.636666666666667,30
260,5/2005,14.505813209677418,14.62258064516129,31
261,6/2005,14.668159483333337,15.106666666666666,30
262,7/2005,10.68385239677419,10.832258064516129,31
263,8/2005,12.779761238709675,13.39032258064516,31
264,9/2005,12.47288799,12.416666666666666,30
265,10/2005,15.585712903225799,15.435483870967744,31
266,11/2005,16.934536216666668,17.14666666666667,30
267,12/2005,18.17217241935484,18.403225806451612,31
268,1/2006,21.277910870967744,21.596774193548388,31
269,2/2006,20.321524464285716,20.764285714285716,28
270,3/2006,19.524287096774195,19.96129032258065,31
271,4/2006,15.921327233333336,16.470000000000002,30
272,5/2006,11.912250532258062,12.145161290322584,31
273,6/2006,11.748514026666665,12.21,30
274,7/2006,13.243159738709675,13.677419354838708,31
275,8/2006,10.95005622580645,11.006451612903227,31
276,9/2006,11.69096874,11.913333333333332,30
277,10/2006,15.723176354838708,16.20967741935484,31
278,11/2006,16.352832016666664,17.10666666666667,30
279,12/2006,20.129343483870965,20.57096774193549,31
280,1/2007,20.883859145161296,21.261290322580646,31
281,2/2007,20.48260925,20.5,28
282,3/2007,21.475752967741933,21.587096774193544,31
283,4/2007,17.925911166666662,18.363333333333333,30
284,5/2007,11.72774086451613,11.951612903225802,31
285,6/2007,11.152681903333335,11.353333333333333,30
286,7/2007,8.444270300000001,8.493548387096775,31
287,8/2007,10.457665003225808,10.293548387096774,31
288,9/2007,15.157512166666665,15.473333333333334,30
289,10/2007,17.11855261290323,17.180645161290325,31
290,11/2007,15.411468183333332,15.246666666666666,30
291,12/2007,19.006344483870965,19.138709677419357,31
292,1/2008,19.820983129032257,20.051612903225806,31
293,2/2008,19.60622824137931,20.024137931034485,29
294,3/2008,19.442864677419358,19.73870967741935,31
295,4/2008,15.347917933333333,15.613333333333333,30
296,5/2008,12.713369870967744,12.822580645161288,31
297,6/2008,9.60734032,9.82,30
298,7/2008,12.612521354838709,13.058064516129033,31
299,8/2008,11.580513703225806,11.435483870967742,31
300,9/2008,12.250940066666665,12.063333333333334,30
301,10/2008,15.739723564516128,15.76451612903226,31
302,11/2008,17.4531696,17.686666666666667,30
303,12/2008,18.638377774193554,18.44516129032258,31
304,1/2009,19.510925516129035,19.42903225806451,31
305,2/2009,20.743676035714284,20.689285714285713,28
306,3/2009,19.836467451612897,20.01935483870968,31
307,4/2009,15.9695079,16.23,30
308,5/2009,13.523339112903225,13.712903225806452,31
309,6/2009,9.439705640000001,9.646666666666667,30
310,7/2009,8.142784741935484,8.038709677419355,31
311,8/2009,11.98966580967742,11.832258064516125,31
312,9/2009,13.7912121,13.806666666666667,30
313,10/2009,14.581669354838711,14.467741935483867,31
314,11/2009,20.1643238,19.756666666666664,30
315,12/2009,20.02040609677419,19.935483870967747,31
316,1/2010,21.5317809032258,21.245161290322578,31
317,2/2010,21.972028321428578,22.224999999999998,28
318,3/2010,19.98444219354839,19.748387096774195,31
319,4/2010,16.069339816666666,15.68,30
320,5/2010,14.519668725806454,14.316129032258061,31
321,6/2010,11.557411006666667,11.143333333333334,30
322,7/2010,10.429918058064516,10.016129032258066,31
323,8/2010,10.95015200967742,10.945161290322583,31
324,9/2010,14.34811845,14.28,30
325,10/2010,14.254422774193543,14.02258064516129,31
326,11/2010,16.087890383333335,16.126666666666665,30
327,12/2010,18.994787548387094,18.97741935483871,31
328,1/2011,22.346467645161294,22.564516129032253,31
329,2/2011,21.67581839285714,21.725000000000005,28
330,3/2011,18.898431709677418,19.174193548387098,31
331,4/2011,16.447597400000006,16.526666666666664,30
332,5/2011,13.000123145161291,13.216129032258065,31
333,6/2011,10.223885493333333,10.410000000000002,30
334,7/2011,9.883589416129032,9.980645161290322,31
335,8/2011,11.428249467741935,11.412903225806451,31
336,9/2011,11.944919196666667,11.966666666666663,30
337,10/2011,15.596828467741934,15.803225806451612,31
338,11/2011,16.722581366666667,17.04666666666667,30
339,12/2011,18.052430935483866,18.396774193548385,31
340,1/2012,19.899810612903224,20.164516129032258,31
341,2/2012,21.83589624137931,22.299999999999997,29
342,3/2012,18.596909467741934,18.780645161290323,31
343,4/2012,15.554294650000001,16.016666666666662,30
344,5/2012,13.999485480645163,14.425806451612903,31
345,6/2012,10.491201660000002,10.546666666666663,30
346,7/2012,9.184382687096775,9.196774193548386,31
347,8/2012,14.201417909677419,14.56129032258065,31
348,9/2012,14.11468603666667,14.163333333333336,30
349,10/2012,17.15633014516129,17.35161290322581,31
350,11/2012,17.763048549999997,18.10333333333333,30
351,12/2012,20.35117709677419,20.135483870967736,31
352,1/2013,18.667604354838712,19.06129032258065,31
353,2/2013,20.528964035714285,20.810714285714283,28
354,3/2013,18.016123870967743,18.235483870967744,31
355,4/2013,15.843268566666666,16.066666666666674,30
356,5/2013,12.56661752903226,12.748387096774193,31
357,6/2013,11.199516366666668,11.489999999999998,30
358,7/2013,9.525623145161289,9.416129032258066,31
359,8/2013,9.967732096774192,9.761290322580646,31
360,9/2013,13.604458583333336,13.639999999999999,30
361,10/2013,15.079753274193548,15.006451612903225,31
362,11/2013,17.583648916666665,17.469999999999995,30
363,12/2013,20.074959806451613,20.27096774193548,31
364,1/2014,21.833284258064513,21.925806451612907,31
365,2/2014,21.78139892857143,21.84642857142857,28
366,3/2014,19.474636548387096,19.412903225806446,31
367,4/2014,17.381913383333334,17.40666666666666,30
368,5/2014,13.442731758064514,13.674193548387091,31
369,6/2014,12.13205029,12.109999999999998,30
370,7/2014,11.560472590322583,11.293548387096774,31
371,8/2014,11.597623287096777,11.506451612903225,31
372,9/2014,15.112185966666667,14.819999999999997,30
373,10/2014,17.163802416666666,17.09,30
374,11/2014,18.369194933333336,18.423333333333332,30
375,12/2014,20.49577812903226,20.364516129032264,31
376,1/2015,21.676342193548386,21.658064516129024,31
377,2/2015,21.170260321428575,21.171428571428574,28
378,3/2015,19.988710935483873,20.125806451612906,31
379,4/2015,16.840918333333335,17.083333333333336,30
380,5/2015,14.521833661290325,14.751612903225805,31
381,6/2015,11.626960796666669,11.586666666666666,30
382,7/2015,12.504505054838711,12.680645161290322,31
383,8/2015,15.86856622580645,16.216129032258063,31
384,9/2015,13.632327296666666,13.826666666666666,30
385,10/2015,15.583641774193547,15.4,31
386,11/2015,17.49779275,17.519999999999996,30
387,12/2015,20.30559354838709,20.196774193548393,31
388,1/2016,21.170093064516127,21.32580645161291,31
389,2/2016,21.57292765517241,21.810344827586214,29
390,3/2016,19.42519941935484,19.493548387096777,31
391,4/2016,19.345471986666666,19.25,30
392,5/2016,12.295602893548388,12.251612903225809,31
393,6/2016,8.234541463333334,8.316666666666666,30
394,7/2016,10.348670712903226,10.416129032258064,31
395,8/2016,12.032428348387096,12.067741935483868,31
396,9/2016,12.338472733333331,12.400000000000004,30
397,10/2016,15.35770933870968,15.451612903225802,31
398,11/2016,16.063621066666663,15.816666666666666,30
399,12/2016,19.88672764516129,19.822580645161292,31
400,1/2017,21.463309903225802,21.28387096774193,31
401,2/2017,22.320203821428574,22.367857142857144,28
402,3/2017,19.301462903225808,19.280645161290312,31
403,4/2017,16.583201719999998,16.69666666666667,30
404,5/2017,15.249195774193545,15.422580645161293,31
405,6/2017,11.941814453333333,12.25666666666667,30
406,7/2017,11.172882729032255,11.829032258064517,31
407,8/2017,13.196841406451613,13.138709677419353,31
408,9/2017,16.484359133333335,16.520000000000003,30
409,10/2017,16.232190822580645,16.19677419354839,31
410,11/2017,16.216880933333336,16.01666666666667,30
411,12/2017,19.690839387096773,19.583870967741944,31
