--------------------
BDMEP - INMET
--------------------
Estação           : GOIANIA - GO (OMM: 83423)
Latitude  (graus) : -16.66
Longitude (graus) : -49.25
Altitude  (metros): 741.48
Estação Operante
Inicio de operação: 11/07/1937
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83423;21/09/1996;0000;;33.8;;;8.9;27.66;43.25;1.2;
83423;21/09/1996;1200;0;;21.5;;;;;;
83423;22/09/1996;0000;;33.4;;;8.5;24.72;70.5;2.5;
83423;22/09/1996;1200;0;;18.6;;;;;;
83423;23/09/1996;0000;;34.6;;;5.2;24.38;60;1.166667;
83423;23/09/1996;1200;26;;17.2;;;;;;
83423;24/09/1996;0000;;34.7;;;6.5;27.14;45.75;0;
83423;24/09/1996;1200;8.8;;19.1;;;;;;
83423;25/09/1996;0000;;35.2;;;7;28.28;41.5;0.666667;
83423;25/09/1996;1200;0;;19.7;;;;;;
83423;26/09/1996;0000;;32.9;;;8.7;26.88;49.25;0.266667;
83423;26/09/1996;1200;0;;22.8;;;;;;
83423;27/09/1996;0000;;35.5;;;8;28.74;41.75;0.8;
83423;27/09/1996;1200;0;;22.6;;;;;;
83423;28/09/1996;0000;;34.8;;;9.5;28.66;38.75;2;
83423;28/09/1996;1200;0;;21.9;;;;;;
83423;29/09/1996;0000;;34.4;;;10;28.22;44.75;1.033333;
83423;29/09/1996;1200;0;;22.7;;;;;;
83423;30/09/1996;0000;;34.6;;;9;28.06;46.5;0.633333;
83423;30/09/1996;1200;0;;21.9;;;;;;
83423;01/10/1996;0000;;33.3;;;8.5;26.56;49.25;0.433333;
83423;01/10/1996;1200;0;;21.6;;;;;;
83423;02/10/1996;0000;;27.8;;;6.6;24.24;68.75;0.933333;
83423;02/10/1996;1200;0;;21.3;;;;;;
83423;03/10/1996;0000;;31.5;;;4.2;24.68;58.75;0.366667;
83423;03/10/1996;1200;0;;21;;;;;;
83423;04/10/1996;0000;;33.4;;;5.8;26.62;48.75;0.266667;
83423;04/10/1996;1200;0;;19.1;;;;;;
83423;05/10/1996;0000;;33.7;;;7.2;26.8;54.5;0.366667;
83423;05/10/1996;1200;0;;20.3;;;;;;
83423;06/10/1996;0000;;32.6;;;7;25.6;63;0.766667;
83423;06/10/1996;1200;0;;20.8;;;;;;
83423;07/10/1996;0000;;31.5;;;4.6;24.18;81;0;
83423;07/10/1996;1200;0.2;;20.3;;;;;;
83423;08/10/1996;0000;;33.7;;;2.6;26.2;57.25;0.366667;
83423;08/10/1996;1200;18.9;;19.7;;;;;;
83423;09/10/1996;0000;;32.6;;;6.6;27.22;49.25;0.5;
83423;09/10/1996;1200;0;;20.9;;;;;;
83423;10/10/1996;0000;;33.8;;;6.5;27.42;46;1.333333;
83423;10/10/1996;1200;0;;21.2;;;;;;
83423;11/10/1996;0000;;33.5;;;8.2;26.3;62.5;0.5;
83423;11/10/1996;1200;0;;22;;;;;;
83423;12/10/1996;0000;;34.8;;;5.5;27.92;50.25;0.666667;
83423;12/10/1996;1200;0;;21.7;;;;;;
83423;13/10/1996;0000;;32.4;;;7.3;26.76;59.25;1.233333;
83423;13/10/1996;1200;1.3;;22.4;;;;;;
83423;14/10/1996;0000;;27.4;;;4.7;22.34;89.25;0;
83423;14/10/1996;1200;24;;20.3;;;;;;
83423;15/10/1996;0000;;29;;;2.1;23.8;69.5;0;
83423;15/10/1996;1200;7.6;;18.8;;;;;;
83423;16/10/1996;0000;;33;;;4.4;25.96;60.25;0;
83423;16/10/1996;1200;0;;20.1;;;;;;
