--------------------
BDMEP - INMET
--------------------
Estação           : FORTALEZA - CE (OMM: 82397)
Latitude  (graus) : -3.81
Longitude (graus) : -38.53
Altitude  (metros): 26.45
Estação Operante
Inicio de operação: 27/10/1919
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82397;03/03/1980;1200;0;;23.8;;;;;;
82397;04/03/1980;0000;;28;;1.3;2.2;25.4;86;1.1;
82397;04/03/1980;1200;12.4;;22.6;;;;;;
82397;05/03/1980;0000;;29.6;;4.2;1.8;26.36;86;0.233333;
82397;05/03/1980;1200;0.6;;23.2;;;;;;
82397;06/03/1980;0000;;29.8;;2.2;1.8;26.6;85;2.766667;
82397;06/03/1980;1200;7.8;;23.6;;;;;;
82397;07/03/1980;0000;;26.8;;0;2.2;24.4;94.25;1.1;
82397;07/03/1980;1200;63.2;;22.2;;;;;;
82397;08/03/1980;0000;;29.4;;1.9;0.5;25.88;91.75;1.1;
82397;08/03/1980;1200;3.2;;22.6;;;;;;
82397;09/03/1980;0000;;30;;9.6;1.5;26.92;80.75;2.766667;
82397;09/03/1980;1200;11.5;;23.6;;;;;;
82397;10/03/1980;0000;;30;;9.8;4;26.82;82;2.766667;
82397;10/03/1980;1200;2.6;;23.5;;;;;;
82397;11/03/1980;0000;;30;;6.9;2.4;26.6;83.75;2.2;
82397;11/03/1980;1200;0.7;;23.4;;;;;;
82397;12/03/1980;0000;;30.4;;4.6;2.8;26.24;87.5;1.666667;
82397;12/03/1980;1200;2.8;;24.4;;;;;;
82397;13/03/1980;0000;;29;;2.1;3;25.36;92.5;1.1;
82397;13/03/1980;1200;23.2;;22.8;;;;;;
82397;14/03/1980;0000;;26.8;;1.2;1.5;24.72;91.75;2.766667;
82397;14/03/1980;1200;0.3;;23;;;;;;
82397;15/03/1980;0000;;30;;7.9;1.4;26.72;83.25;3.866667;
82397;15/03/1980;1200;1.3;;23.4;;;;;;
82397;16/03/1980;0000;;30.2;;9.6;2.5;26.48;83.75;3.333333;
82397;16/03/1980;1200;0;;23.6;;;;;;
82397;17/03/1980;0000;;30;;5.3;3.1;26.16;84.75;2.766667;
82397;17/03/1980;1200;19;;23.8;;;;;;
82397;18/03/1980;0000;;30;;9.3;2.5;26.56;82.75;2.766667;
82397;18/03/1980;1200;2.5;;23.8;;;;;;
82397;19/03/1980;0000;;30.2;;2.5;4;26.76;84.75;2.766667;
82397;19/03/1980;1200;0.5;;23.8;;;;;;
82397;20/03/1980;0000;;30.2;;9.9;3;27.12;84.25;3.333333;
82397;20/03/1980;1200;10.5;;23.6;;;;;;
82397;21/03/1980;0000;;29;;1.7;3.4;27.04;83;3.866667;
82397;21/03/1980;1200;0.5;;24.4;;;;;;
82397;22/03/1980;0000;;29.2;;1.7;2.4;25.72;91;2.766667;
82397;22/03/1980;1200;14;;23.6;;;;;;
82397;23/03/1980;0000;;30.4;;9.8;3.5;;;;
82397;23/03/1980;1200;0;;24.4;;;;;;
82397;24/03/1980;0000;;31;;3.9;6.5;;;;
82397;24/03/1980;1200;0;;25;;;;;;
