--------------------
BDMEP - INMET
--------------------
Estação           : BOA VISTA - RR (OMM: 82024)
Latitude  (graus) : 2.82
Longitude (graus) : -60.66
Altitude  (metros): 83.00
Estação Operante
Inicio de operação: 01/01/1923
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82024;16/11/1997;0000;;30;;0;5.6;25.36;91.5;2;
82024;16/11/1997;1200;0;;22.6;;;;;;
82024;17/11/1997;0000;;33.8;;5.2;1.1;28.2;77.25;1;
82024;17/11/1997;1200;2;;22.6;;;;;;
82024;18/11/1997;0000;;34.2;;2.3;4.3;28.72;74;2;
82024;18/11/1997;1200;1.7;;25.2;;;;;;
82024;19/11/1997;0000;;33.6;;3;4;28.6;70.5;1.333333;
82024;19/11/1997;1200;0;;24.6;;;;;;
82024;20/11/1997;0000;;35;;6.1;5.2;30.4;64.5;2.2;
82024;20/11/1997;1200;0;;25;;;;;;
82024;21/11/1997;0000;;34;;4.1;6.5;29.56;70.75;1.666667;
82024;21/11/1997;1200;0;;25.2;;;;;;
82024;22/11/1997;0000;;33.6;;4.2;7.7;29;66.75;3;
82024;22/11/1997;1200;0;;24.8;;;;;;
82024;23/11/1997;0000;;34.2;;4.4;7.5;30.72;65.25;2.666667;
82024;23/11/1997;1200;0;;25;;;;;;
82024;24/11/1997;0000;;33.8;;2.2;7.8;29.56;64.25;3.333333;
82024;24/11/1997;1200;0;;25.2;;;;;;
82024;25/11/1997;0000;;35.2;;0.7;7.5;30;69.25;2.666667;
82024;25/11/1997;1200;0;;25.6;;;;;;
82024;26/11/1997;0000;;35.2;;4;8;31.16;67.5;3.333333;
82024;26/11/1997;1200;0;;25.6;;;;;;
82024;27/11/1997;0000;;33.8;;5.3;8.5;28.88;70.5;3;
82024;27/11/1997;1200;0;;26.4;;;;;;
82024;28/11/1997;0000;;33.2;;1.3;1.8;28.48;72.75;1.666667;
82024;28/11/1997;1200;2.5;;26;;;;;;
82024;29/11/1997;0000;;34.4;;4;5.4;29.8;65.75;2.666667;
82024;29/11/1997;1200;0;;25.6;;;;;;
82024;30/11/1997;0000;;34.4;;7.1;8.6;29.72;60.5;3.333333;
82024;30/11/1997;1200;0;;25.4;;;;;;
82024;01/12/1997;0000;;33.4;;6.3;7.2;29.32;62.25;4.333333;
82024;01/12/1997;1200;0;;25.8;;;;;;
82024;02/12/1997;0000;;33.8;;3.5;2.7;29.76;65.75;3.333333;
82024;02/12/1997;1200;0;;25.4;;;;;;
82024;03/12/1997;0000;;32.8;;6.2;7.8;29.04;71.75;2.333333;
82024;03/12/1997;1200;0;;25.2;;;;;;
82024;04/12/1997;0000;;31.2;;1.1;6.6;27.68;75.25;2.333333;
82024;04/12/1997;1200;0;;25.2;;;;;;
82024;05/12/1997;0000;;30.2;;0;4.2;26.72;81.75;2.333333;
82024;05/12/1997;1200;2;;25;;;;;;
82024;06/12/1997;0000;;33.4;;5.5;2.7;29.48;67;2.333333;
82024;06/12/1997;1200;0.5;;24;;;;;;
82024;07/12/1997;0000;;33.4;;1.6;5;29.6;66.25;2.333333;
82024;07/12/1997;1200;0;;25.4;;;;;;
82024;08/12/1997;0000;;33.6;;3.5;6.5;30.24;63.75;2.333333;
82024;08/12/1997;1200;0;;25;;;;;;
82024;09/12/1997;0000;;31.8;;0;6.7;26.96;84.75;2.666667;
82024;09/12/1997;1200;0;;25.4;;;;;;
82024;10/12/1997;0000;;31.4;;4.2;1.8;27.96;71.25;3.333333;
82024;10/12/1997;1200;0.6;;25;;;;;;
82024;11/12/1997;0000;;30.8;;2.2;7.2;27.36;71.75;2.666667;
82024;11/12/1997;1200;0;;24.4;;;;;;
82024;12/12/1997;0000;;32.8;;9.1;6.5;28.2;66.5;3;
82024;12/12/1997;1200;0;;24.2;;;;;;
82024;13/12/1997;0000;;32.4;;0;9.5;28.16;60.25;4.333333;
82024;13/12/1997;1200;0;;24.6;;;;;;
82024;14/12/1997;0000;;30.2;;0.5;4.1;26;76.75;2.666667;
82024;14/12/1997;1200;0;;23.6;;;;;;
82024;15/12/1997;0000;;32.4;;4.3;15.6;28.04;72.5;3;
82024;15/12/1997;1200;0;;23;;;;;;
82024;16/12/1997;0000;;30.4;;2;2.2;26.88;81.25;2.666667;
82024;16/12/1997;1200;0;;24.2;;;;;;
82024;17/12/1997;0000;;32.2;;3;4.6;27.8;72.25;3;
82024;17/12/1997;1200;2.3;;23.8;;;;;;
82024;18/12/1997;0000;;33.2;;6.3;6.8;27;72.25;3;
82024;18/12/1997;1200;0;;21.6;;;;;;
82024;19/12/1997;0000;;33.2;;6.1;13.4;28.32;70;4.333333;
82024;19/12/1997;1200;0;;23;;;;;;
82024;20/12/1997;0000;;32;;7.2;2;27.88;76.5;2;
82024;20/12/1997;1200;0;;22.6;;;;;;
82024;21/12/1997;0000;;30.8;;3.1;16.8;28.28;81.25;2.666667;
82024;21/12/1997;1200;0;;25;;;;;;
82024;22/12/1997;0000;;33.6;;3.3;3.2;28.56;68.5;3;
82024;22/12/1997;1200;0;;24;;;;;;
82024;23/12/1997;0000;;32.4;;4.2;8.7;28.56;63.25;3.333333;
82024;23/12/1997;1200;0;;24.6;;;;;;
82024;24/12/1997;0000;;33.2;;2.3;7.4;27.82;78.25;2;
82024;24/12/1997;1200;0;;20.2;;;;;;
82024;25/12/1997;0000;;31.4;;4;8.3;28.88;66.5;3.666667;
82024;25/12/1997;1200;0;;24.6;;;;;;
82024;26/12/1997;0000;;32.2;;0.6;9.9;27.8;73;3;
82024;26/12/1997;1200;0;;25.8;;;;;;
82024;27/12/1997;0000;;31.6;;3;2.6;28.2;66;3;
82024;27/12/1997;1200;2;;25;;;;;;
82024;28/12/1997;0000;;30.8;;0.6;7.4;26.48;88;1.333333;
82024;28/12/1997;1200;0.1;;23;;;;;;
82024;29/12/1997;0000;;32.2;;2.1;6;27.52;69.5;3;
82024;29/12/1997;1200;3.2;;23.6;;;;;;
