--------------------
BDMEP - INMET
--------------------
Estação           : RIO BRANCO - AC (OMM: 82915)
Latitude  (graus) : -9.96
Longitude (graus) : -67.8
Altitude  (metros): 160.00
Estação Operante
Inicio de operação: 01/01/1929
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82915;20/01/1986;1200;8.2;;21.8;;;;;;
82915;21/01/1986;0000;;28.8;;1.4;0.6;24.76;93.75;0;
82915;21/01/1986;1200;15.4;;21.4;;;;;;
82915;22/01/1986;0000;;33;;6.4;0.4;26.28;86.75;2.333333;
82915;22/01/1986;1200;5;;22;;;;;;
82915;23/01/1986;0000;;29.4;;0;0.6;25;88;1.666667;
82915;23/01/1986;1200;32;;21.2;;;;;;
82915;24/01/1986;0000;;32.8;;0;1.6;26.2;84.25;1;
82915;24/01/1986;1200;2;;21;;;;;;
82915;25/01/1986;0000;;29.2;;1.5;1.6;24.56;94.25;0;
82915;25/01/1986;1200;13.8;;21.2;;;;;;
82915;26/01/1986;0000;;25.2;;4.2;1;22.6;95.75;0;
82915;26/01/1986;1200;10.8;;21;;;;;;
82915;27/01/1986;0000;;29;;0;0.8;24.04;91;1.666667;
82915;27/01/1986;1200;20;;20.2;;;;;;
82915;28/01/1986;0000;;30.6;;2.1;1;24.88;91.25;0;
82915;28/01/1986;1200;0;;21.4;;;;;;
82915;29/01/1986;0000;;33.4;;5.1;0.4;25.24;89.75;1;
82915;29/01/1986;1200;18.8;;20;;;;;;
82915;30/01/1986;0000;;32.8;;7.8;1.2;25.84;89.5;1;
82915;30/01/1986;1200;9;;21.2;;;;;;
82915;31/01/1986;0000;;33;;6.9;1.8;26.44;87.25;0.166667;
82915;31/01/1986;1200;1.8;;22.4;;;;;;
82915;01/02/1986;0000;;28.2;;0.3;1.8;24.08;;1;
82915;01/02/1986;1200;0.4;;22.4;;;;;;
82915;02/02/1986;0000;;30.4;;3;0.8;24.8;;2;
82915;02/02/1986;1200;27.6;;20.6;;;;;;
82915;03/02/1986;0000;;29.6;;0.3;1.4;25.48;;0;
82915;03/02/1986;1200;0;;22;;;;;;
82915;04/02/1986;0000;;30.8;;1.8;1.2;25.08;;0.333333;
82915;04/02/1986;1200;0;;21.8;;;;;;
82915;05/02/1986;0000;;32;;3.9;1.4;25.36;;1;
82915;05/02/1986;1200;0;;22;;;;;;
82915;06/02/1986;0000;;31.6;;3.5;1.4;25.32;;0;
82915;06/02/1986;1200;13;;21.8;;;;;;
82915;07/02/1986;0000;;30.6;;0;1.2;24.48;;1.666667;
82915;07/02/1986;1200;3.4;;22.6;;;;;;
82915;08/02/1986;0000;;30;;3.6;0.8;25.2;;1;
82915;08/02/1986;1200;16.2;;21.6;;;;;;
82915;09/02/1986;0000;;30.2;;0;1.2;24.4;;0;
82915;09/02/1986;1200;0;;21.4;;;;;;
82915;10/02/1986;0000;;30;;4;1.2;25;;1;
82915;10/02/1986;1200;0.5;;21.4;;;;;;
82915;11/02/1986;0000;;26;;2.6;1.2;23.32;;1;
82915;11/02/1986;1200;6.4;;21.4;;;;;;
82915;12/02/1986;0000;;31;;3.8;0.6;25.68;;0;
82915;12/02/1986;1200;32.4;;22.4;;;;;;
82915;13/02/1986;0000;;27.4;;0.5;1.4;24.76;;0;
82915;13/02/1986;1200;7.2;;22;;;;;;
82915;14/02/1986;0000;;31;;5.1;0.6;23.96;;0;
82915;14/02/1986;1200;33.4;;21.6;;;;;;
82915;15/02/1986;0000;;31.4;;1.6;1;24.76;;1;
82915;15/02/1986;1200;36.6;;22;;;;;;
82915;16/02/1986;0000;;30.4;;0;1.6;24.52;;1.666667;
82915;16/02/1986;1200;3.6;;22.4;;;;;;
82915;17/02/1986;0000;;29.6;;4.2;0.6;25.44;;0.333333;
82915;17/02/1986;1200;46.5;;21.8;;;;;;
82915;18/02/1986;0000;;33.2;;6.4;1.4;26.28;;1;
82915;18/02/1986;1200;0;;22.4;;;;;;
82915;19/02/1986;0000;;28.8;;0.4;1.6;23.6;;1.666667;
82915;19/02/1986;1200;7.4;;22;;;;;;
82915;20/02/1986;0000;;32;;2.3;1.4;25.72;;1.666667;
82915;20/02/1986;1200;0.7;;21.4;;;;;;
