--------------------
BDMEP - INMET
--------------------
Estação           : SAO LUIS - MA (OMM: 82280)
Latitude  (graus) : -2.53
Longitude (graus) : -44.21
Altitude  (metros): 50.86
Estação Operante
Inicio de operação: 18/11/1924
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82280;17/03/1980;1200;0;;23.7;;;;;;
82280;18/03/1980;0000;;29.2;;0;1.7;;;;
82280;18/03/1980;1200;4.7;;23.4;;;;;;
82280;19/03/1980;0000;;29.5;;1.2;0.8;;;;
82280;19/03/1980;1200;38.4;;23.2;;;;;;
82280;20/03/1980;0000;;30.4;;3.3;1.3;;;;
82280;20/03/1980;1200;36.4;;22.3;;;;;;
82280;21/03/1980;0000;;30.8;;4.7;1.3;;;;
82280;21/03/1980;1200;0;;22.9;;;;;;
82280;22/03/1980;0000;;31.6;;0.6;1.4;;;;
82280;22/03/1980;1200;7.1;;22.7;;;;;;
82280;23/03/1980;0000;;31.6;;5.4;1.6;;;;
82280;23/03/1980;1200;2.9;;23.4;;;;;;
82280;24/03/1980;0000;;31.8;;4.6;3;;;;
82280;24/03/1980;1200;0.5;;23.7;;;;;;
82280;25/03/1980;0000;;30.2;;0.5;2;;;;
82280;25/03/1980;1200;7.4;;23.9;;;;;;
82280;26/03/1980;0000;;32.2;;5.5;1.6;;;;
82280;26/03/1980;1200;13.3;;23.9;;;;;;
82280;27/03/1980;0000;;31.7;;6.6;2.7;;;;
82280;27/03/1980;1200;0;;24.6;;;;;;
82280;28/03/1980;0000;;32.4;;9.3;2.8;;;;
82280;28/03/1980;1200;0;;24.6;;;;;;
82280;29/03/1980;0000;;31.8;;4.3;3.3;;;;
82280;29/03/1980;1200;0;;23.7;;;;;;
82280;30/03/1980;0000;;32.5;;5.6;2.8;;;;
82280;30/03/1980;1200;0;;24.8;;;;;;
82280;31/03/1980;0000;;31.6;;5.5;2.8;;;;
82280;31/03/1980;1200;0.3;;24.8;;;;;;
82280;01/04/1980;0000;;31.6;;9.9;3.5;;;;
82280;01/04/1980;1200;0;;23.7;;;;;;
82280;02/04/1980;0000;;30.2;;9;3.3;;;;
82280;02/04/1980;1200;0;;23.5;;;;;;
82280;03/04/1980;0000;;31.6;;9.5;2.8;;;;
82280;03/04/1980;1200;0;;24;;;;;;
82280;04/04/1980;0000;;31.4;;2.6;2.2;;;;
82280;04/04/1980;1200;2.6;;22.7;;;;;;
82280;05/04/1980;0000;;27.4;;0.6;1.7;;;;
82280;05/04/1980;1200;90.4;;22.7;;;;;;
82280;06/04/1980;0000;;29.6;;1;0.8;;;;
82280;06/04/1980;1200;3.4;;23.4;;;;;;
82280;07/04/1980;0000;;29.2;;1;1.7;;;;
82280;07/04/1980;1200;35;;22.7;;;;;;
82280;08/04/1980;0000;;26.6;;0;1;;;;
82280;08/04/1980;1200;4.5;;22.9;;;;;;
82280;09/04/1980;0000;;29.8;;4.2;0.9;;;;
82280;09/04/1980;1200;3.9;;22.6;;;;;;
82280;10/04/1980;0000;;29;;0;2.1;;;;
82280;10/04/1980;1200;5.4;;22.4;;;;;;
82280;11/04/1980;0000;;30.2;;2.3;0.6;;;;
82280;11/04/1980;1200;9.8;;22.5;;;;;;
82280;12/04/1980;0000;;31.8;;4.8;1.8;;;;
82280;12/04/1980;1200;30.5;;24.3;;;;;;
82280;13/04/1980;0000;;30.9;;5.4;2.2;;;;
82280;13/04/1980;1200;0;;24.3;;;;;;
82280;14/04/1980;0000;;30;;4.5;2.2;;;;
82280;14/04/1980;1200;0.2;;23.3;;;;;;
82280;15/04/1980;0000;;29.4;;0.5;1;;;;
82280;15/04/1980;1200;5;;22.7;;;;;;
82280;16/04/1980;0000;;30;;8;1;;;;
82280;16/04/1980;1200;41.3;;22.7;;;;;;
82280;17/04/1980;0000;;30.5;;2.9;1.9;;;;
82280;17/04/1980;1200;17.5;;23.2;;;;;;
82280;18/04/1980;0000;;31;;6;1.5;;;;
82280;18/04/1980;1200;12.6;;21.1;;;;;;
82280;19/04/1980;0000;;31.9;;6.3;2.4;;;;
82280;19/04/1980;1200;0;;23.9;;;;;;
82280;20/04/1980;0000;;30.6;;1.2;1.7;;;;
82280;20/04/1980;1200;15.4;;23.2;;;;;;
82280;21/04/1980;0000;;30.8;;0.1;1.4;;;;
82280;21/04/1980;1200;4.4;;23.5;;;;;;
82280;22/04/1980;0000;;30.6;;10.4;0.8;;;;
82280;22/04/1980;1200;10.8;;23.9;;;;;;
82280;23/04/1980;0000;;31.4;;5.5;1.6;;;;
82280;23/04/1980;1200;26.2;;23.5;;;;;;
82280;24/04/1980;0000;;30.5;;1.7;2.7;;;;
82280;24/04/1980;1200;8.4;;23.5;;;;;;
82280;25/04/1980;0000;;29.6;;0.8;1.5;;;;
82280;25/04/1980;1200;62.2;;21.9;;;;;;
82280;26/04/1980;0000;;29.1;;0.2;1.6;;;;
82280;26/04/1980;1200;12.8;;22.5;;;;;;
82280;27/04/1980;0000;;29.2;;0.6;0.4;;;;
82280;27/04/1980;1200;4.7;;22.5;;;;;;
82280;28/04/1980;0000;;30.6;;4.8;0.6;;;;
82280;28/04/1980;1200;36.1;;21.9;;;;;;
82280;29/04/1980;0000;;30.8;;8.1;2.2;;;;
82280;29/04/1980;1200;3.5;;23.4;;;;;;
82280;30/04/1980;0000;;30.4;;4.9;1.8;;;;
82280;30/04/1980;1200;0.1;;23.1;;;;;;
82280;01/05/1980;0000;;30;;4;1.1;;;;
82280;01/05/1980;1200;21.9;;22.9;;;;;;
82280;02/05/1980;0000;;30.2;;4.7;1.6;;;;
82280;02/05/1980;1200;9.5;;23.9;;;;;;
82280;03/05/1980;0000;;30.5;;4.2;1.8;;;;
82280;03/05/1980;1200;7.3;;23.6;;;;;;
82280;04/05/1980;0000;;30.8;;6;1.5;;;;
82280;04/05/1980;1200;2.5;;23.7;;;;;;
82280;05/05/1980;0000;;31.4;;7.1;1.6;;;;
82280;05/05/1980;1200;0;;23.9;;;;;;
82280;06/05/1980;0000;;31.2;;8.2;2.9;;;;
82280;06/05/1980;1200;6.8;;24.3;;;;;;
82280;07/05/1980;0000;;31.4;;7.3;2.7;;;;
82280;07/05/1980;1200;0;;23.7;;;;;;
82280;08/05/1980;0000;;31.6;;7.9;2.3;;;;
82280;08/05/1980;1200;0;;24.2;;;;;;
82280;09/05/1980;0000;;30;;2.8;2.5;;;;
82280;09/05/1980;1200;0;;23.5;;;;;;
82280;10/05/1980;0000;;30;;2.4;1.4;;;;
82280;10/05/1980;1200;14;;23.4;;;;;;
82280;11/05/1980;0000;;30.7;;2.2;1.5;;;;
82280;11/05/1980;1200;21;;23.4;;;;;;
82280;12/05/1980;0000;;32.4;;7.5;2.5;;;;
82280;12/05/1980;1200;7.1;;23.9;;;;;;
82280;13/05/1980;0000;;32.3;;8.2;3.4;;;;
82280;13/05/1980;1200;0.6;;23.5;;;;;;
82280;14/05/1980;0000;;31.2;;7.7;3.2;;;;
82280;14/05/1980;1200;0;;24.4;;;;;;
82280;15/05/1980;0000;;30.5;;3.6;2.1;;;;
82280;15/05/1980;1200;3.5;;23.4;;;;;;
82280;16/05/1980;0000;;30.4;;1.1;1.6;;;;
82280;16/05/1980;1200;37.4;;22.9;;;;;;
82280;17/05/1980;0000;;30.6;;5;2;;;;
82280;17/05/1980;1200;0;;24.2;;;;;;
82280;18/05/1980;0000;;31.1;;9.5;2.2;;;;
82280;18/05/1980;1200;0.1;;24.2;;;;;;
82280;19/05/1980;0000;;30.7;;7.5;2.7;;;;
82280;19/05/1980;1200;0;;25.3;;;;;;
82280;20/05/1980;0000;;31.2;;9.6;2.7;;;;
82280;20/05/1980;1200;0;;23.9;;;;;;
82280;21/05/1980;0000;;31.3;;9.6;2;;;;
82280;21/05/1980;1200;0;;24.6;;;;;;
82280;22/05/1980;0000;;31.3;;7.5;3.2;;;;
82280;22/05/1980;1200;0;;24.4;;;;;;
82280;23/05/1980;0000;;30.2;;4.7;1.6;;;;
82280;23/05/1980;1200;9.5;;23.9;;;;;;
82280;24/05/1980;0000;;30.6;;7.2;3;;;;
82280;24/05/1980;1200;0;;25.3;;;;;;
82280;25/05/1980;0000;;30.4;;7.1;2.6;;;;
82280;25/05/1980;1200;0.7;;23.9;;;;;;
82280;26/05/1980;0000;;29;;5.6;2.5;;;;
82280;26/05/1980;1200;24.8;;23.5;;;;;;
82280;27/05/1980;0000;;30.8;;9.9;1;;;;
82280;27/05/1980;1200;8;;23.3;;;;;;
82280;28/05/1980;0000;;31.2;;8.5;2.8;;;;
82280;28/05/1980;1200;0;;24;;;;;;
82280;29/05/1980;0000;;31.1;;4.6;2.2;;;;
82280;29/05/1980;1200;0.6;;22.7;;;;;;
82280;30/05/1980;0000;;30.8;;8.5;1.4;;;;
82280;30/05/1980;1200;36;;23;;;;;;
82280;31/05/1980;0000;;31;;7.3;1.6;;;;
82280;31/05/1980;1200;17;;22.6;;;;;;
82280;01/06/1980;0000;;30.9;;9.7;2.6;;;;
82280;01/06/1980;1200;0.4;;24.9;;;;;;
82280;02/06/1980;0000;;30.4;;7;2.9;;;;
82280;02/06/1980;1200;2.6;;23.9;;;;;;
82280;03/06/1980;0000;;30.5;;6.9;1.4;;;;
82280;03/06/1980;1200;21;;23.7;;;;;;
82280;04/06/1980;0000;;30.5;;7;2;;;;
82280;04/06/1980;1200;0;;23.6;;;;;;
82280;05/06/1980;0000;;29.6;;5.2;1.8;;;;
82280;05/06/1980;1200;2.6;;24.2;;;;;;
82280;06/06/1980;0000;;29.7;;4.6;1.8;;;;
82280;06/06/1980;1200;19;;22;;;;;;
82280;07/06/1980;0000;;30.6;;5.6;1.4;;;;
82280;07/06/1980;1200;16.7;;22.3;;;;;;
82280;08/06/1980;0000;;30.4;;4.5;1.6;;;;
82280;08/06/1980;1200;6;;23.4;;;;;;
82280;09/06/1980;0000;;31.7;;9.2;1.4;;;;
82280;09/06/1980;1200;31.7;;22.5;;;;;;
82280;10/06/1980;0000;;29.6;;2.8;2.3;;;;
82280;10/06/1980;1200;2.4;;22.7;;;;;;
82280;11/06/1980;0000;;30;;2.1;1.7;;;;
82280;11/06/1980;1200;23.2;;22.7;;;;;;
82280;12/06/1980;0000;;29.1;;0.7;1.6;;;;
82280;12/06/1980;1200;0;;23;;;;;;
82280;13/06/1980;0000;;30.4;;5.3;1.1;;;;
82280;13/06/1980;1200;4.3;;22.3;;;;;;
82280;14/06/1980;0000;;31.5;;8.2;1.9;;;;
82280;14/06/1980;1200;0;;23.2;;;;;;
82280;15/06/1980;0000;;30.1;;10.1;2.6;;;;
82280;15/06/1980;1200;0;;23.4;;;;;;
82280;16/06/1980;0000;;30;;5.9;1.9;;;;
82280;16/06/1980;1200;0;;23.3;;;;;;
82280;17/06/1980;0000;;30.2;;2.3;1.5;;;;
82280;17/06/1980;1200;16.8;;23.7;;;;;;
82280;18/06/1980;0000;;30.7;;7.1;2.3;;;;
82280;18/06/1980;1200;0;;23.3;;;;;;
82280;19/06/1980;0000;;31.2;;10.2;1.6;;;;
82280;19/06/1980;1200;10.4;;24;;;;;;
82280;20/06/1980;0000;;30.1;;8.4;2.1;;;;
82280;20/06/1980;1200;0;;24.1;;;;;;
82280;21/06/1980;0000;;30;;9.9;2.5;;;;
82280;21/06/1980;1200;0;;23.5;;;;;;
82280;22/06/1980;0000;;29.6;;4.3;2.2;;;;
82280;22/06/1980;1200;0;;22.9;;;;;;
82280;23/06/1980;0000;;29.1;;6;1.5;;;;
