Data,TempMaxPrevista,TempMinPrevista,TempMaxINMET,NumDiasTempMaxINMET,TempMinINMET,NumDiasTempMinINMET,TempMaxCorrigida,TempMinCorrigida
8/1994,30.584526967741933,22.826243548387104,30.745161290322574,31.0,22.54516129032257,31.0,30.745161290322574,22.54516129032257
9/1994,30.945019733333343,23.176716,30.680000000000003,30.0,22.71333333333333,30.0,30.680000000000003,22.71333333333333
10/1994,31.25472583870968,23.733142483870964,30.861290322580643,31.0,23.274193548387103,31.0,30.861290322580643,23.274193548387103
11/1994,31.33948556666666,24.175344733333322,30.96333333333333,30.0,23.86666666666667,30.0,30.96333333333333,23.86666666666667
12/1994,31.227470483870977,24.325932,31.18709677419355,31.0,23.99677419354839,31.0,31.18709677419355,23.99677419354839
1/1995,30.548585161290326,23.912806548387103,30.516129032258068,31.0,23.98709677419355,31.0,30.516129032258068,23.98709677419355
2/1995,30.140548214285733,23.123951464285717,,,,,30.140548214285733,23.123951464285717
3/1995,30.33580964516128,23.64330448387097,30.39677419354839,31.0,23.570967741935487,31.0,30.39677419354839,23.570967741935487
4/1995,29.47805946666667,23.442471200000004,29.370000000000005,30.0,23.34333333333333,30.0,29.370000000000005,23.34333333333333
5/1995,30.12087993548387,23.336215387096768,30.006451612903227,31.0,23.293548387096767,31.0,30.006451612903227,23.293548387096767
6/1995,30.17354573333333,22.94485286666667,30.09666666666666,30.0,22.8,30.0,30.09666666666666,22.8
7/1995,29.721332258064514,22.292302032258057,29.54516129032257,31.0,21.929032258064517,31.0,29.54516129032257,21.929032258064517
8/1995,30.857880612903234,22.470174548387085,30.822580645161292,31.0,22.096774193548388,31.0,30.822580645161292,22.096774193548388
9/1995,31.032051600000006,22.82688443333333,31.076666666666664,30.0,22.65333333333332,30.0,31.076666666666664,22.65333333333332
10/1995,31.133790709677413,23.661489032258068,30.87741935483871,31.0,23.48709677419355,31.0,30.87741935483871,23.48709677419355
11/1995,31.45080136666667,24.286248033333337,31.10333333333333,30.0,23.96,30.0,31.10333333333333,23.96
12/1995,31.857504290322584,24.827866129032262,31.57741935483872,31.0,24.387096774193548,31.0,31.57741935483872,24.387096774193548
1/1996,31.16803129032259,24.495982129032264,30.90645161290323,31.0,24.00322580645161,31.0,30.90645161290323,24.00322580645161
2/1996,30.91522027586207,23.959090896551718,30.78275862068965,29.0,23.568965517241377,29.0,30.78275862068965,23.568965517241377
3/1996,29.698682580645162,23.441245129032254,29.635483870967747,31.0,23.18709677419355,31.0,29.635483870967747,23.18709677419355
4/1996,29.644494800000004,23.42534340000001,29.780000000000005,30.0,23.32666666666666,30.0,29.780000000000005,23.32666666666666
5/1996,30.513178838709674,23.5148580967742,30.52258064516129,31.0,23.338709677419352,31.0,30.52258064516129,23.338709677419352
6/1996,30.536311966666666,23.156319466666666,30.706666666666663,30.0,22.936666666666664,30.0,30.706666666666663,22.936666666666664
7/1996,30.606571064516128,23.044695258064515,31.06774193548387,31.0,22.616129032258065,31.0,31.06774193548387,22.616129032258065
8/1996,30.873615419354834,23.260584548387094,30.964516129032265,31.0,22.8483870967742,31.0,30.964516129032265,22.8483870967742
9/1996,31.389227433333332,23.92517033333333,31.440000000000005,30.0,23.43333333333333,30.0,31.440000000000005,23.43333333333333
10/1996,31.48129183870968,24.513790322580647,31.15806451612903,31.0,24.07741935483871,31.0,31.15806451612903,24.07741935483871
11/1996,31.72066323333333,24.8624256,31.416666666666664,30.0,24.406666666666666,30.0,31.416666666666664,24.406666666666666
12/1996,31.937748967741932,25.235368387096774,31.774193548387093,31.0,24.9483870967742,31.0,31.774193548387093,24.9483870967742
1/1997,31.87903477419355,25.282402677419352,31.82903225806452,31.0,25.01290322580645,31.0,31.82903225806452,25.01290322580645
2/1997,31.516578714285718,24.69362307142858,31.235714285714288,28.0,24.089285714285715,28.0,31.235714285714288,24.089285714285715
3/1997,31.034981387096767,24.634664322580644,30.825806451612905,31.0,24.13225806451613,31.0,30.825806451612905,24.13225806451613
4/1997,30.14829123333334,23.6348656,30.016666666666666,30.0,23.54333333333333,30.0,30.016666666666666,23.54333333333333
5/1997,29.94923670967741,23.17709564516129,29.72580645161291,31.0,23.04193548387097,31.0,29.72580645161291,23.04193548387097
6/1997,30.587052466666673,22.908645966666665,30.486666666666668,30.0,22.69333333333333,30.0,30.486666666666668,22.69333333333333
7/1997,30.810669387096773,22.893739322580647,30.53225806451614,31.0,22.638709677419357,31.0,30.53225806451614,22.638709677419357
8/1997,30.750159612903218,23.223856580645162,30.532258064516128,31.0,22.945161290322584,31.0,30.532258064516128,22.945161290322584
9/1997,30.97702933333333,23.47077733333333,30.77,30.0,23.5,30.0,30.77,23.5
10/1997,31.508569322580648,24.24757596774194,31.46451612903227,31.0,24.14516129032258,31.0,31.46451612903227,24.14516129032258
11/1997,31.65233943333334,24.55396486666667,31.633333333333336,30.0,24.42333333333333,30.0,31.633333333333336,24.42333333333333
12/1997,32.0808350967742,24.94052477419355,31.880645161290325,31.0,24.303225806451625,31.0,31.880645161290325,24.303225806451625
1/1998,31.333830677419357,24.915227032258066,31.283870967741944,31.0,24.725806451612907,31.0,31.283870967741944,24.725806451612907
2/1998,32.192065535714285,25.513485035714282,32.11071428571428,28.0,25.0,28.0,32.11071428571428,25.0
3/1998,31.414842129032262,24.876969806451612,31.299999999999994,31.0,24.54193548387097,31.0,31.299999999999994,24.54193548387097
4/1998,31.80850070000001,25.053893800000008,31.78,30.0,24.679999999999996,30.0,31.78,24.679999999999996
5/1998,31.698663645161297,24.974957387096772,31.467741935483875,31.0,24.40645161290323,31.0,31.467741935483875,24.40645161290323
6/1998,28.562822800000006,23.49193586666667,30.5,8.0,23.65333333333333,30.0,30.5,23.65333333333333
7/1998,31.086881032258066,23.64964022580645,31.15806451612903,31.0,23.361290322580647,31.0,31.15806451612903,23.361290322580647
8/1998,31.132430774193555,23.617978580645165,30.89032258064516,31.0,23.28709677419355,31.0,30.89032258064516,23.28709677419355
9/1998,31.5098764,24.168686566666665,31.43666666666667,30.0,24.120000000000008,30.0,31.43666666666667,24.120000000000008
10/1998,31.765915322580646,24.90606061290323,31.809677419354834,31.0,24.90967741935483,31.0,31.809677419354834,24.90967741935483
11/1998,31.94321886666667,25.07445856666666,32.0,30.0,25.04666666666667,30.0,32.0,25.04666666666667
12/1998,31.916188741935482,25.03236019354839,31.919354838709673,31.0,24.9,31.0,31.919354838709673,24.9
1/1999,31.569181,24.74927529032258,31.561290322580646,31.0,24.638709677419357,31.0,31.561290322580646,24.638709677419357
2/1999,31.316640321428572,24.66614217857143,31.439285714285717,28.0,24.471428571428586,28.0,31.439285714285717,24.471428571428586
3/1999,30.281560032258067,23.771912967741933,30.06451612903225,31.0,23.561290322580643,31.0,30.06451612903225,23.561290322580643
4/1999,30.19030116666667,23.77019923333334,29.95,30.0,23.67,30.0,29.95,23.67
5/1999,30.06656451612903,23.416497419354844,29.76774193548387,31.0,23.10322580645161,31.0,29.76774193548387,23.10322580645161
6/1999,30.570281299999994,23.08632763333333,30.486666666666668,30.0,22.94333333333333,30.0,30.486666666666668,22.94333333333333
7/1999,31.02818170967742,22.74059361290322,31.325806451612905,31.0,22.70967741935484,31.0,31.325806451612905,22.70967741935484
8/1999,31.21590122580645,22.581185032258066,31.54193548387097,31.0,22.700000000000006,31.0,31.54193548387097,22.700000000000006
9/1999,31.06207473333334,23.63015726666667,30.826666666666664,30.0,23.60333333333333,30.0,30.826666666666664,23.60333333333333
10/1999,31.42725661290323,24.190059322580648,31.293548387096774,31.0,24.264516129032263,31.0,31.293548387096774,24.264516129032263
11/1999,31.83426846666667,25.0240455,31.763333333333332,30.0,25.026666666666664,30.0,31.763333333333332,25.026666666666664
12/1999,31.5079729032258,24.99840054838709,31.403225806451612,31.0,24.835483870967746,31.0,31.403225806451612,24.835483870967746
1/2000,30.79263561290323,23.951937032258073,30.629032258064523,31.0,23.983870967741943,31.0,30.629032258064523,23.983870967741943
2/2000,31.376537379310346,24.18705282758621,31.272413793103446,29.0,23.73103448275861,29.0,31.272413793103446,23.73103448275861
3/2000,30.669524032258067,24.068250387096782,30.583870967741948,31.0,23.893548387096768,31.0,30.583870967741948,23.893548387096768
4/2000,29.88475583333333,23.3767162,30.263333333333332,30.0,23.43333333333333,30.0,30.263333333333332,23.43333333333333
5/2000,30.64598206451614,23.57509806451613,30.638709677419342,31.0,23.71290322580645,31.0,30.638709677419342,23.71290322580645
6/2000,30.21369623333333,22.969217633333336,30.40666666666667,30.0,23.04666666666667,30.0,30.40666666666667,23.04666666666667
7/2000,29.993736870967737,23.45940158064516,30.070967741935483,31.0,22.964516129032265,31.0,30.070967741935483,22.964516129032265
8/2000,30.006912903225807,23.248300354838708,29.983870967741932,31.0,22.741935483870968,31.0,29.983870967741932,22.741935483870968
9/2000,30.457606466666668,23.71448456666667,29.82666666666666,30.0,23.38000000000001,30.0,29.82666666666666,23.38000000000001
10/2000,30.669224419354844,23.891145870967737,30.648387096774194,31.0,23.77741935483871,31.0,30.648387096774194,23.77741935483871
11/2000,31.00343313333333,24.401931366666666,31.09333333333333,30.0,24.41666666666667,30.0,31.09333333333333,24.41666666666667
12/2000,31.085129129032264,24.39204661290323,31.06774193548387,31.0,24.41290322580645,31.0,31.06774193548387,24.41290322580645
1/2001,30.583345451612896,23.88327629032258,30.6,31.0,24.06666666666667,30.0,30.6,24.06666666666667
2/2001,31.10331375,24.46222589285714,31.103571428571428,28.0,24.217857142857145,28.0,31.103571428571428,24.217857142857145
3/2001,30.74407561290323,23.94225619354839,30.65806451612903,31.0,23.91290322580645,31.0,30.65806451612903,23.91290322580645
4/2001,28.889427300000005,23.3807304,29.410000000000004,30.0,23.263333333333332,30.0,29.410000000000004,23.263333333333332
5/2001,30.697501387096782,23.914924806451612,30.735483870967744,31.0,23.86451612903225,31.0,30.735483870967744,23.86451612903225
6/2001,30.0462776,22.991138633333332,29.966666666666654,30.0,23.27,30.0,29.966666666666654,23.27
7/2001,30.05755877419355,22.898673548387087,30.2,31.0,22.774193548387103,31.0,30.2,22.774193548387103
8/2001,30.40605664516129,22.902390451612906,31.00322580645161,31.0,22.34193548387096,31.0,31.00322580645161,22.34193548387096
9/2001,30.92660376666667,24.28458366666667,30.94333333333333,30.0,23.813333333333336,30.0,30.94333333333333,23.813333333333336
10/2001,31.560150451612913,24.477094612903226,31.429032258064517,31.0,24.264516129032263,31.0,31.429032258064517,24.264516129032263
