Data,TempMax,TempMaxPredicted
1983-06-06,30.7,32.85692
1983-06-07,33.4,33.914886
1983-06-08,29.4,29.83208
1983-06-09,32.4,31.953896
1983-06-10,30.5,31.938894
1983-06-11,30.1,30.408571
1983-06-12,31.1,31.29759
1983-06-13,31.4,31.733414
1983-06-14,32.0,31.539354
1983-06-15,30.4,30.945768
1983-06-16,32.6,32.934956
1983-06-17,27.6,29.357454
1983-06-18,31.4,31.448908
1983-06-19,31.0,31.414665
1983-06-20,31.8,31.832117
1983-06-21,29.9,31.316095
1983-06-22,32.0,32.748123
1983-06-23,32.2,32.828636
1983-06-24,30.3,31.170008
1983-06-25,31.7,30.223074
1983-06-26,32.2,31.617573
1983-06-27,31.9,32.256744
1983-06-28,31.4,31.249018
1983-06-29,31.4,30.921148
1983-06-30,30.5,30.313133
1983-07-01,31.3,32.673244
1983-07-02,32.8,32.156124
1983-07-03,32.4,32.640907
1983-07-04,32.0,33.025494
1983-07-05,33.0,33.332558
1983-07-06,32.2,31.497154
1983-07-07,31.6,31.83201
1983-07-08,33.0,33.81779
1983-07-09,33.4,34.456497
1983-07-10,29.4,31.396914
1983-07-11,33.0,33.197525
1983-07-12,33.1,34.23412
1983-07-13,33.0,33.655277
1983-07-14,32.8,32.47233
